# act = leakyrelu
# n_steps_inc = 5
# n_in = 8
# n_steps_0 = 10
# target_scheme = OneBandLongwave
# fac_pert_T = 2.0
# width = 32
# n_ic = 5
# n_traj = 10
# eta0 = 0.001
# julia = 1.10.10
# n_out = 16
# eta_decay = 0.5
# fac_pert_q = 0.2
# t_spinup = 31 days
# n_epochs = 5
# seed = 1234
# n_gap = 25
# created = 2026-07-11T00:16:48.883
# scheme = NeuralLinearLW
# n_hidden = 2
ic,traj,epoch,n_steps,loss,eta,pnorm,gnorm,rmse_T,bias_T
1,1,1,10,0.3733697,0.001,7.0423923,0.53614146,0.6110398,-0.4794018
1,1,2,10,0.36270273,0.001,7.0349393,0.5281836,0.6022481,-0.47247437
1,1,3,10,0.35223913,0.001,7.028043,0.5191914,0.5934974,-0.46559897
1,1,4,10,0.3418536,0.001,7.021733,0.51101553,0.58468246,-0.45873553
1,1,5,10,0.33207685,0.001,7.0160356,0.5000241,0.5762611,-0.45198134
1,2,1,10,0.3187993,0.001,7.0108767,0.47387105,0.5646231,-0.44478086
1,2,2,10,0.31012,0.001,7.0062284,0.45944634,0.55688417,-0.43865138
1,2,3,10,0.30173463,0.001,7.0020533,0.44099697,0.54930377,-0.4327194
1,2,4,10,0.29409546,0.001,6.998263,0.4114712,0.5423057,-0.42713097
1,2,5,10,0.28733054,0.001,6.9948335,0.398016,0.5360322,-0.42196828
1,3,1,10,0.2784156,0.001,6.991731,0.39038098,0.527651,-0.41498515
1,3,2,10,0.2719456,0.001,6.9889617,0.3876701,0.521484,-0.40979877
1,3,3,10,0.2656812,0.001,6.9865284,0.38578558,0.5154427,-0.4046883
1,3,4,10,0.25905672,0.001,6.984436,0.3855917,0.50897616,-0.39936653
1,3,5,10,0.25274056,0.001,6.982698,0.38562465,0.5027331,-0.39403984
1,4,1,10,0.24420947,0.001,6.9813094,0.3816819,0.49417555,-0.38681185
1,4,2,10,0.23779687,0.001,6.9802756,0.38065165,0.4876442,-0.3811785
1,4,3,10,0.23136154,0.001,6.9796,0.38258874,0.48100057,-0.37543476
1,4,4,10,0.22477378,0.001,6.979297,0.38497117,0.47410312,-0.36944488
1,4,5,10,0.21803121,0.001,6.979386,0.38799566,0.46693814,-0.36320004
1,5,1,10,0.21020286,0.001,6.9798756,0.38893348,0.45847884,-0.35640377
1,5,2,10,0.2032273,0.001,6.980776,0.39243683,0.4508074,-0.34958777
1,5,3,10,0.19628099,0.001,6.982115,0.39531407,0.4430361,-0.3421077
1,5,4,10,0.18883263,0.001,6.9839206,0.39776194,0.43454877,-0.3343954
1,5,5,10,0.18095453,0.001,6.986203,0.39975527,0.4253875,-0.3260335
1,6,1,10,0.17273192,0.001,6.988955,0.3973849,0.4156103,-0.31648028
1,6,2,10,0.16456084,0.001,6.992172,0.39732078,0.405661,-0.30722752
1,6,3,10,0.1564718,0.001,6.9958544,0.39664367,0.39556518,-0.29772493
1,6,4,10,0.14826721,0.001,7.000001,0.3948413,0.38505483,-0.28761354
1,6,5,10,0.14010829,0.001,7.0046105,0.39089772,0.3743104,-0.2770747
1,7,1,10,0.13272731,0.001,7.0096684,0.38245663,0.3643176,-0.26601815
1,7,2,10,0.12466052,0.001,7.0151634,0.37839174,0.35307297,-0.25461885
1,7,3,10,0.11656312,0.001,7.0210776,0.37279204,0.3414134,-0.24256201
1,7,4,10,0.108611375,0.001,7.027386,0.36577114,0.3295624,-0.23001686
1,7,5,10,0.10073992,0.001,7.0340557,0.35711765,0.31739554,-0.2167839
1,8,1,10,0.093459,0.001,7.0410304,0.34460315,0.30571064,-0.20217113
