# act = leakyrelu
# n_steps_inc = 5
# n_in = 8
# n_steps_0 = 10
# target_scheme = OneBandLongwave
# fac_pert_T = 2.0
# width = 128
# n_ic = 5
# n_traj = 10
# eta0 = 0.001
# julia = 1.10.10
# n_out = 16
# eta_decay = 0.5
# fac_pert_q = 0.2
# t_spinup = 31 days
# n_epochs = 5
# seed = 1234
# n_gap = 25
# created = 2026-07-11T00:17:09.142
# scheme = NeuralLinearLW
# n_hidden = 2
ic,traj,epoch,n_steps,loss,eta,pnorm,gnorm,rmse_T,bias_T
1,1,1,10,0.29486698,0.001,12.302218,0.46789333,0.54301655,-0.4215142
1,1,2,10,0.2627548,0.001,12.28772,0.449356,0.51259613,-0.39587888
1,1,3,10,0.23268294,0.001,12.276264,0.44056782,0.4823722,-0.36959073
1,1,4,10,0.20303077,0.001,12.267759,0.43895364,0.45058936,-0.34093875
1,1,5,10,0.17339386,0.001,12.262109,0.43844458,0.4164059,-0.30916375
1,2,1,10,0.14150487,0.001,12.258905,0.42034724,0.37617132,-0.27295694
1,2,2,10,0.11399766,0.001,12.257603,0.3934358,0.3376354,-0.23282821
1,2,3,10,0.08927289,0.001,12.257314,0.34382647,0.2987857,-0.18757448
1,2,4,10,0.06947468,0.001,12.257124,0.27902207,0.2635805,-0.13793936
1,2,5,10,0.05578923,0.001,12.255961,0.21700197,0.23619744,-0.085343026
1,3,1,10,0.04813921,0.001,12.252935,0.19895098,0.2194065,-0.035105642
1,3,2,10,0.044896558,0.001,12.2471895,0.23920245,0.21188807,0.0112943575
1,3,3,10,0.044444118,0.001,12.2381,0.2987333,0.21081774,0.049089953
1,3,4,10,0.044080567,0.001,12.225494,0.3421805,0.20995373,0.07519939
1,3,5,10,0.0423866,0.001,12.209632,0.35247087,0.20588006,0.08784137
1,4,1,10,0.03846158,0.001,12.191191,0.31688702,0.19611624,0.08549737
1,4,2,10,0.03395104,0.001,12.170869,0.27231446,0.18425807,0.07654151
1,4,3,10,0.029253012,0.001,12.14936,0.21289943,0.17103511,0.06100379
1,4,4,10,0.02540484,0.001,12.12721,0.14914514,0.15938896,0.041724816
1,4,5,10,0.022968365,0.001,12.104873,0.09376566,0.15155317,0.021498334
1,5,1,10,0.02211536,0.001,12.082786,0.06120169,0.14871234,-0.0010396929
1,5,2,10,0.02243024,0.001,12.061216,0.076020606,0.14976728,-0.018272718
1,5,3,10,0.023365483,0.001,12.040358,0.10281556,0.15285772,-0.03267772
1,5,4,10,0.024344154,0.001,12.02032,0.12435651,0.15602612,-0.043644857
1,5,5,10,0.024953604,0.001,12.001172,0.13758436,0.15796709,-0.05100173
1,6,1,10,0.025561137,0.001,11.982984,0.14728066,0.1598785,-0.056331046
1,6,2,10,0.024961438,0.001,11.965713,0.14452147,0.15799189,-0.056898262
1,6,3,10,0.023853926,0.001,11.949276,0.135413,0.15444717,-0.054464966
1,6,4,10,0.022422986,0.001,11.933543,0.11970372,0.14974307,-0.049372688
1,6,5,10,0.020919207,0.001,11.918344,0.099588595,0.14463474,-0.042243
1,7,1,10,0.022283096,0.001,11.903513,0.07815445,0.14927523,-0.035932463
1,7,2,10,0.02117217,0.001,11.888833,0.05612683,0.14550659,-0.026319915
1,7,3,10,0.020386327,0.001,11.87409,0.03944111,0.14278069,-0.016135402
1,7,4,10,0.019939424,0.001,11.859092,0.0390436,0.14120702,-0.006462354
1,7,5,10,0.019792296,0.001,11.8436775,0.052602217,0.1406851,0.0021578628
1,8,1,10,0.019730829,0.001,11.8278,0.059474073,0.14046647,0.0077211247
1,8,2,10,0.019760426,0.001,11.8114195,0.070331216,0.14057179,0.012472498
1,8,3,10,0.01972709,0.001,11.794548,0.075189814,0.14045316,0.014725972
1,8,4,10,0.019532437,0.001,11.777274,0.07375413,0.1397585,0.014537301
1,8,5,10,0.019131366,0.001,11.75975,0.065985575,0.13831618,0.012023523
1,9,1,10,0.019716686,0.001,11.742189,0.05192933,0.14041612,0.0067013283
1,9,2,10,0.019253045,0.001,11.724798,0.040335573,0.13875534,0.0014567345
1,9,3,10,0.018835502,0.001,11.707771,0.03149079,0.1372425,-0.004207106
1,9,4,10,0.018534562,0.001,11.691275,0.029328601,0.1361417,-0.009758429
1,9,5,10,0.018267035,0.001,11.675417,0.03355415,0.1351556,-0.014640425
1,10,1,10,0.018672118,0.001,11.660249,0.039949078,0.13664596,-0.018911198
1,10,2,10,0.01845932,0.001,11.645787,0.044787455,0.13586508,-0.021271056
1,10,3,10,0.018236367,0.001,11.632001,0.0462626,0.13504209,-0.021969957
1,10,4,10,0.017976524,0.001,11.61882,0.044168197,0.13407657,-0.021187102
1,10,5,10,0.017688062,0.001,11.606134,0.038198225,0.13299647,-0.018791731
2,1,1,15,0.025360147,0.0005,11.59926,0.14098972,0.1592487,0.0163216
2,1,2,15,0.024934571,0.0005,11.5919285,0.1367212,0.15790685,0.01577374
2,1,3,15,0.024154054,0.0005,11.584282,0.120522566,0.15541574,0.012643875
2,1,4,15,0.023041608,0.0005,11.5764885,0.095727384,0.15179463,0.0073865587
2,1,5,15,0.022034599,0.0005,11.568702,0.07020315,0.14844055,0.0014178639
2,2,1,15,0.023424007,0.0005,11.561043,0.038936477,0.15304904,-0.005250021
2,2,2,15,0.02294922,0.0005,11.553627,0.036106464,0.15149,-0.011027555
2,2,3,15,0.02276521,0.0005,11.54652,0.046818998,0.15088144,-0.014847736
2,2,4,15,0.022652354,0.0005,11.539748,0.057125714,0.15050699,-0.017294789
2,2,5,15,0.022762083,0.0005,11.533312,0.06480244,0.15087108,-0.018074693
2,3,1,15,0.030593839,0.0005,11.527066,0.061656766,0.17491095,-0.010146685
2,3,2,15,0.030733813,0.0005,11.520969,0.061213993,0.17531061,-0.008154001
2,3,3,15,0.030405669,0.0005,11.514977,0.059650037,0.17437221,-0.005925548
2,3,4,15,0.029744698,0.0005,11.509067,0.056607995,0.17246652,-0.004235496
2,3,5,15,0.029307317,0.0005,11.503209,0.051732574,0.1711938,-0.0024200773
2,4,1,15,0.035224013,0.0005,11.497343,0.05822565,0.18768062,0.002033499
2,4,2,15,0.034480616,0.0005,11.491469,0.052352518,0.18568957,0.002578582
2,4,3,15,0.03394092,0.0005,11.485611,0.044568915,0.18423061,0.0018082075
2,4,4,15,0.032634903,0.0005,11.479796,0.0365232,0.18065132,0.00062487164
2,4,5,15,0.031883243,0.0005,11.474063,0.029627956,0.1785588,-0.0009252965
2,5,1,15,0.0311077,0.0005,11.468503,0.036920134,0.17637375,-0.006968225
2,5,2,15,0.03014742,0.0005,11.463129,0.036850505,0.17363012,-0.00822677
2,5,3,15,0.029836493,0.0005,11.457941,0.039622165,0.17273243,-0.008486002
2,5,4,15,0.028719172,0.0005,11.452923,0.033024132,0.16946732,-0.008303432
2,5,5,15,0.028500335,0.0005,11.448036,0.02726617,0.16882043,-0.0074213613
2,6,1,15,0.025147403,0.0005,11.44336,0.05128742,0.15857932,-0.015013505
2,6,2,15,0.025149846,0.0005,11.438831,0.043866716,0.15858704,-0.012557771
2,6,3,15,0.024959046,0.0005,11.434382,0.03556994,0.15798432,-0.009317959
2,6,4,15,0.02474026,0.0005,11.429942,0.031454217,0.15729037,-0.0061745658
2,6,5,15,0.024556158,0.0005,11.425464,0.033302996,0.15670405,-0.0030651195
2,7,1,15,0.026120164,0.0005,11.421162,0.047257822,0.16161734,-0.01380326
2,7,2,15,0.025895432,0.0005,11.416953,0.038806103,0.16092058,-0.010834487
2,7,3,15,0.025667027,0.0005,11.412714,0.034856625,0.16020933,-0.0075138416
2,7,4,15,0.025445018,0.0005,11.408385,0.033981077,0.15951495,-0.004565391
2,7,5,15,0.025181983,0.0005,11.403953,0.030589078,0.15868832,-0.002210098
2,8,1,15,0.023994822,0.0005,11.399556,0.03859326,0.15490262,-0.010967909
2,8,2,15,0.023606963,0.0005,11.395128,0.031973626,0.15364558,-0.008829187
2,8,3,15,0.023492228,0.0005,11.390611,0.026646974,0.15327175,-0.0067010876
2,8,4,15,0.023099078,0.0005,11.38596,0.023706818,0.15198381,-0.004556722
2,8,5,15,0.022565288,0.0005,11.38114,0.023335999,0.15021747,-0.0026896547
2,9,1,15,0.019997865,0.0005,11.376396,0.0426937,0.14141381,-0.0126137445
2,9,2,15,0.019340442,0.0005,11.3716755,0.034748886,0.13906991,-0.009883259
2,9,3,15,0.019137016,0.0005,11.366915,0.026625266,0.1383366,-0.006635733
2,9,4,15,0.018379241,0.0005,11.362058,0.021493426,0.13557006,-0.0029385246
2,9,5,15,0.018039815,0.0005,11.357053,0.02389265,0.13431238,0.0006512915
2,10,1,15,0.01649969,0.0005,11.35207,0.024742853,0.12845112,-0.0013762272
2,10,2,15,0.016298,0.0005,11.347077,0.025019592,0.12766361,0.0011427186
2,10,3,15,0.016087431,0.0005,11.342072,0.026079321,0.12683624,0.0027299295
2,10,4,15,0.015901329,0.0005,11.337061,0.02599393,0.12610047,0.0035037405
2,10,5,15,0.015692778,0.0005,11.332067,0.024264416,0.12527081,0.00339075
3,1,1,20,0.032868914,0.00025,11.32873,0.31632054,0.18129785,0.060158413
3,1,2,20,0.031382475,0.00025,11.324819,0.2662466,0.177151,0.051270727
3,1,3,20,0.029376969,0.00025,11.320629,0.1841068,0.1713971,0.03628935
3,1,4,20,0.027922764,0.00025,11.31643,0.09287024,0.16710106,0.01851563
3,1,5,20,0.027493255,0.00025,11.312447,0.043084506,0.1658109,0.0006385608
3,2,1,20,0.036253106,0.00025,11.308535,0.05942425,0.19040248,0.0035806857
3,2,2,20,0.0360784,0.00025,11.304855,0.07796373,0.18994315,-0.010931092
3,2,3,20,0.03633122,0.00025,11.301519,0.121227965,0.1906075,-0.022766845
3,2,4,20,0.03628728,0.00025,11.29859,0.15407941,0.19049221,-0.031142991
3,2,5,20,0.035970915,0.00025,11.29607,0.16809201,0.18966,-0.035415977
