# n_steps_inc = 2
# init_b = Float32[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
# n_steps_0 = 10
# target_scheme = OneBandLongwave
# fac_pert_T = 2.0
# n_ic = 5
# n_traj = 10
# init_a = Float32[-10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0]
# eta0 = 0.01
# julia = 1.10.10
# fac_pert_q = 0.2
# eta_decay = 0.9
# target_transmissivity = FriersonLongwaveTransmissivity
# t_spinup = 31 days
# n_epochs = 5
# seed = 1234
# model_type = PrimitiveWetModel
# n_gap = 10
# scheme = ConstLinearLW
# created = 2026-07-11T19:34:46.146
ic,traj,epoch,n_steps,loss,eta,pnorm,gnorm,rmse_T,bias_T
2,1,5,12,1.722944,0.009,40.05651,0.3328527,1.3126097,1.2645797
2,2,1,12,1.8116369,0.009,40.058586,0.34148204,1.3459706,1.2926692
2,2,2,12,1.799702,0.009,40.060738,0.34031266,1.3415297,1.2881274
2,2,3,12,1.7879723,0.009,40.062946,0.33917007,1.3371508,1.2836797
2,2,4,12,1.7755984,0.009,40.06522,0.33794066,1.3325158,1.278934
2,2,5,12,1.7631611,0.009,40.067547,0.33674,1.3278408,1.2741731
2,3,1,12,1.7130634,0.009,40.06993,0.33103424,1.3088405,1.2571828
2,3,2,12,1.7009308,0.009,40.072365,0.32990462,1.3041974,1.2525865
2,3,3,12,1.6888429,0.009,40.074844,0.32870603,1.2995548,1.2478263
2,3,4,12,1.6768262,0.009,40.077366,0.32748908,1.2949233,1.2430727
2,3,5,12,1.664783,0.009,40.079933,0.3262687,1.2902647,1.2382923
2,4,1,12,1.6336256,0.009,40.08254,0.3242375,1.2781336,1.2272245
2,4,2,12,1.6219456,0.009,40.085182,0.3230391,1.2735562,1.2225585
2,4,3,12,1.6100101,0.009,40.08786,0.3217685,1.2688618,1.2175934
2,4,4,12,1.5977255,0.009,40.090576,0.32052445,1.2640116,1.2127364
2,4,5,12,1.5859705,0.009,40.093323,0.3193636,1.2593532,1.2081566
2,5,1,12,1.6507123,0.009,40.09611,0.32413483,1.2848005,1.2262043
2,5,2,12,1.6389965,0.009,40.09893,0.32294136,1.280233,1.2215265
2,5,3,12,1.6272892,0.009,40.10179,0.3217409,1.2756524,1.2168425
2,5,4,12,1.6153542,0.009,40.104683,0.3204969,1.2709658,1.2119973
2,5,5,12,1.6037124,0.009,40.10761,0.31927958,1.2663777,1.2072718
2,6,1,12,1.4828076,0.009,40.11056,0.3092181,1.2177058,1.1683285
2,6,2,12,1.4719223,0.009,40.113537,0.30804905,1.213228,1.1637989
2,6,3,12,1.4608353,0.009,40.11653,0.30683234,1.2086502,1.1590741
2,6,4,12,1.4498174,0.009,40.119545,0.3051514,1.2040837,1.1545182
2,6,5,12,1.4390422,0.009,40.122585,0.30398503,1.1996008,1.1499262
2,7,1,12,1.4847503,0.009,40.125645,0.30893102,1.2185032,1.1651044
2,7,2,12,1.4738091,0.009,40.128735,0.3077379,1.2140054,1.1605171
2,7,3,12,1.4628847,0.009,40.131847,0.30657485,1.2094977,1.1559087
2,7,4,12,1.4523038,0.009,40.134987,0.30543,1.2051157,1.1515033
2,7,5,12,1.4414436,0.009,40.13815,0.30430245,1.2006013,1.147018
2,8,1,12,1.4346201,0.009,40.14134,0.30222884,1.1977563,1.1443315
2,8,2,12,1.4240285,0.009,40.14455,0.30104312,1.1933267,1.1397691
2,8,3,12,1.4134436,0.009,40.14778,0.30016658,1.1888833,1.1351728
2,8,4,12,1.402855,0.009,40.15104,0.29898295,1.1844218,1.1305693
2,8,5,12,1.3927832,0.009,40.15432,0.29790828,1.1801623,1.126262
2,9,1,12,1.3276489,0.009,40.15761,0.29123712,1.1522365,1.0999495
2,9,2,12,1.317856,0.009,40.160915,0.2901271,1.147979,1.0956042
2,9,3,12,1.3079509,0.009,40.164234,0.2889969,1.1436568,1.0911793
2,9,4,12,1.2982963,0.009,40.167564,0.28790545,1.139428,1.0868244
2,9,5,12,1.2890018,0.009,40.17091,0.28685746,1.1353421,1.0827389
2,10,1,12,1.3457589,0.009,40.17428,0.29318345,1.1600685,1.1045476
2,10,2,12,1.335984,0.009,40.177673,0.29207158,1.1558478,1.1002369
2,10,3,12,1.3261336,0.009,40.181087,0.29093677,1.1515788,1.0958377
2,10,4,12,1.3165048,0.009,40.184525,0.28983012,1.1473905,1.0915054
2,10,5,12,1.3067826,0.009,40.187984,0.28870434,1.1431459,1.0871369
3,1,1,14,1.6484607,0.008099999,40.191216,0.37741306,1.283924,1.227045
3,1,2,14,1.6369834,0.008099999,40.19455,0.37607455,1.2794465,1.2224951
3,1,3,14,1.6254553,0.008099999,40.197983,0.37470865,1.2749335,1.2178847
3,1,4,14,1.6135184,0.008099999,40.201504,0.37332758,1.2702434,1.2132355
3,1,5,14,1.601299,0.008099999,40.205105,0.37186062,1.2654245,1.2082939
3,2,1,14,1.6806544,0.008099999,40.20879,0.3797828,1.2964005,1.2319894
3,2,2,14,1.6678015,0.008099999,40.212555,0.37832367,1.2914339,1.227065
3,2,3,14,1.6555792,0.008099999,40.21639,0.37691718,1.2866931,1.2223401
3,2,4,14,1.6430926,0.008099999,40.220287,0.37544104,1.2818317,1.2173933
3,2,5,14,1.6302555,0.008099999,40.22425,0.37389448,1.2768146,1.2121365
3,3,1,14,1.6297739,0.008099999,40.228268,0.37364286,1.276626,1.2134601
3,3,2,14,1.6166276,0.008099999,40.232338,0.37206522,1.2714667,1.2080688
3,3,3,14,1.6036056,0.008099999,40.236458,0.37049335,1.2663355,1.202767
3,3,4,14,1.5911001,0.008099999,40.24062,0.36899003,1.2613882,1.197681
3,3,5,14,1.5787934,0.008099999,40.244827,0.36749476,1.2565005,1.1926662
3,4,1,14,1.4734151,0.008099999,40.249058,0.35656825,1.2138431,1.1556458
3,4,2,14,1.4608581,0.008099999,40.253307,0.35500294,1.2086596,1.1502637
3,4,3,14,1.4488198,0.008099999,40.25758,0.35352257,1.2036693,1.1452368
3,4,4,14,1.4367166,0.008099999,40.26187,0.35202244,1.1986312,1.1400815
3,4,5,14,1.4249866,0.008099999,40.26618,0.35056674,1.193728,1.1351765
3,5,1,14,1.4937208,0.008099999,40.27052,0.3578968,1.2221787,1.1570022
3,5,2,14,1.481693,0.008099999,40.274883,0.35635445,1.2172481,1.1519234
3,5,3,14,1.4692508,0.008099999,40.279274,0.3548961,1.2121266,1.146787
3,5,4,14,1.4574305,0.008099999,40.283688,0.35345483,1.2072408,1.1418189
3,5,5,14,1.4452653,0.008099999,40.288124,0.35189888,1.2021918,1.1364704
3,6,1,14,1.4558879,0.008099999,40.292583,0.35247493,1.2066019,1.1410401
3,6,2,14,1.4439796,0.008099999,40.297066,0.35094452,1.201657,1.1358963
3,6,3,14,1.4320868,0.008099999,40.30157,0.34944612,1.1966983,1.1307904
3,6,4,14,1.420788,0.008099999,40.30609,0.3480038,1.1919681,1.1258936
3,6,5,14,1.4092624,0.008099999,40.310635,0.34652165,1.1871235,1.1209314
3,7,1,14,1.3015383,0.008099999,40.315174,0.33431938,1.1408498,1.079971
3,7,2,14,1.2904401,0.008099999,40.31971,0.33284822,1.1359754,1.0749052
3,7,3,14,1.2796018,0.008099999,40.324245,0.3314423,1.1311948,1.0701053
3,7,4,14,1.2691187,0.008099999,40.328785,0.33002856,1.1265516,1.0653381
3,7,5,14,1.2587094,0.008099999,40.33332,0.32864118,1.1219223,1.0606889
3,8,1,14,1.3046039,0.008099999,40.33787,0.3338415,1.1421926,1.0764556
3,8,2,14,1.2940725,0.008099999,40.342426,0.33225945,1.1375731,1.0716949
3,8,3,14,1.2833794,0.008099999,40.346996,0.33090118,1.1328634,1.0668229
3,8,4,14,1.2730201,0.008099999,40.35157,0.32943973,1.128282,1.0621139
3,8,5,14,1.262486,0.008099999,40.35616,0.3281203,1.123604,1.057582
3,9,1,14,1.2915038,0.008099999,40.36076,0.3301335,1.1364435,1.0666597
3,9,2,14,1.2810428,0.008099999,40.365376,0.32874143,1.1318316,1.061997
3,9,3,14,1.270674,0.008099999,40.370007,0.32732224,1.1272417,1.0572189
3,9,4,14,1.2603327,0.008099999,40.37465,0.3259697,1.1226454,1.0526024
3,9,5,14,1.2503353,0.008099999,40.379307,0.3246281,1.118184,1.0479866
3,10,1,14,1.1432668,0.008099999,40.38395,0.31268066,1.0692365,1.0067781
3,10,2,14,1.1335444,0.008099999,40.388584,0.3112804,1.0646805,1.0020567
3,10,3,14,1.1240548,0.008099999,40.39321,0.3099139,1.0602145,0.9974397
3,10,4,14,1.1144567,0.008099999,40.39783,0.30853695,1.0556782,0.99277157
3,10,5,14,1.1052082,0.008099999,40.402443,0.30720773,1.0512888,0.9882401
4,1,1,16,1.3653797,0.007289999,40.406704,0.38417998,1.1684946,1.0963227
4,1,2,16,1.3549993,0.007289999,40.411064,0.3826627,1.1640444,1.0917468
4,1,3,16,1.3444273,0.007289999,40.415504,0.3809346,1.1594944,1.0870582
4,1,4,16,1.3342389,0.007289999,40.420025,0.37955904,1.1550926,1.082601
4,1,5,16,1.3234094,0.007289999,40.424614,0.3779906,1.1503954,1.077791
4,2,1,16,1.3759998,0.007289999,40.42928,0.3850148,1.1730301,1.0947416
4,2,2,16,1.3649334,0.007289999,40.434013,0.38337088,1.1683036,1.0898486
4,2,3,16,1.3536866,0.007289999,40.43881,0.3817378,1.1634804,1.0848866
4,2,4,16,1.3416551,0.007289999,40.44366,0.3800158,1.1582984,1.0799229
4,2,5,16,1.3303612,0.007289999,40.44856,0.3783493,1.1534128,1.0748913
4,3,1,16,1.3681126,0.007289999,40.45351,0.381032,1.1696634,1.0849513
4,3,2,16,1.3566504,0.007289999,40.45851,0.3792802,1.1647533,1.0798557
4,3,3,16,1.3453516,0.007289999,40.46355,0.37730435,1.1598929,1.0747886
4,3,4,16,1.3341838,0.007289999,40.468636,0.37604207,1.1550688,1.0698361
4,3,5,16,1.3230029,0.007289999,40.473755,0.3740966,1.1502186,1.0647879
4,4,1,16,1.2247998,0.007289999,40.478878,0.36274442,1.1067067,1.0337931
4,4,2,16,1.2142149,0.007289999,40.484024,0.36288565,1.1019142,1.028868
4,4,3,16,1.2035016,0.007289999,40.48917,0.35961235,1.0970422,1.0238341
4,4,4,16,1.1928737,0.007289999,40.494328,0.3571432,1.0921875,1.0188348
4,4,5,16,1.1822569,0.007289999,40.49949,0.35708603,1.0873164,1.0137036
4,5,1,16,1.1634967,0.007289999,40.50465,0.35271105,1.078655,1.0008968
4,5,2,16,1.1531578,0.007289999,40.50981,0.35100156,1.0738518,0.9959145
4,5,3,16,1.1430509,0.007289999,40.514973,0.3494253,1.0691355,0.9910352
4,5,4,16,1.1329659,0.007289999,40.520134,0.3477907,1.0644088,0.9861461
4,5,5,16,1.1229061,0.007289999,40.52529,0.3461848,1.0596726,0.98120546
4,6,1,16,1.1811917,0.007289999,40.530468,0.3569761,1.0868264,1.0090955
4,6,2,16,1.1711175,0.007289999,40.535664,0.35538158,1.0821818,1.0043646
4,6,3,16,1.1610343,0.007289999,40.54088,0.3539942,1.077513,0.9995227
4,6,4,16,1.1508465,0.007289999,40.5461,0.35216644,1.0727751,0.9946055
4,6,5,16,1.140673,0.007289999,40.55134,0.35065243,1.068023,0.98961926
4,7,1,16,1.1444187,0.007289999,40.556587,0.34806487,1.0697751,0.9875288
4,7,2,16,1.1345259,0.007289999,40.561844,0.347304,1.0651412,0.9826936
4,7,3,16,1.1237259,0.007289999,40.567112,0.34570327,1.0600594,0.97770315
4,7,4,16,1.1138812,0.007289999,40.572388,0.34433088,1.0554057,0.97281855
4,7,5,16,1.1039252,0.007289999,40.577667,0.34237853,1.0506785,0.9678807
4,8,1,16,1.0183614,0.007289999,40.58293,0.33082578,1.009139,0.93235433
4,8,2,16,1.0092849,0.007289999,40.588173,0.3280799,1.0046318,0.9276869
4,8,3,16,1.0000514,0.007289999,40.593403,0.32768506,1.0000256,0.92280465
4,8,4,16,0.9910993,0.007289999,40.598614,0.32604963,0.9955397,0.9181193
4,8,5,16,0.98229796,0.007289999,40.60381,0.32430556,0.99110943,0.91352916
4,9,1,16,0.9942924,0.007289999,40.609,0.32703578,0.9971421,0.9193345
4,9,2,16,0.9854418,0.007289999,40.61418,0.32522732,0.9926942,0.91473264
4,9,3,16,0.97652453,0.007289999,40.619358,0.32369572,0.98819256,0.9100773
4,9,4,16,0.96762943,0.007289999,40.624527,0.32216328,0.98368156,0.90554017
4,9,5,16,0.9591383,0.007289999,40.629684,0.32069203,0.97935605,0.90105027
4,10,1,16,1.014036,0.007289999,40.634853,0.3266905,1.0069935,0.9215766
4,10,2,16,1.0053841,0.007289999,40.64003,0.32514215,1.0026884,0.91709715
4,10,3,16,0.9964186,0.007289999,40.64522,0.32379255,0.9982077,0.912623
4,10,4,16,0.9878009,0.007289999,40.650414,0.32225093,0.9938817,0.908129
4,10,5,16,0.97922325,0.007289999,40.655613,0.32079506,0.9895571,0.9035248
5,1,1,18,1.1055565,0.006560999,40.66038,0.38218242,1.0514544,0.9629603
5,1,2,18,1.0964819,0.006560999,40.665234,0.38051876,1.0471303,0.9584492
5,1,3,18,1.0872575,0.006560999,40.67015,0.37898302,1.0427164,0.95393157
5,1,4,18,1.0781081,0.006560999,40.675133,0.37701797,1.0383198,0.94931847
5,1,5,18,1.0690895,0.006560999,40.680176,0.3753331,1.0339679,0.9448379
5,2,1,18,1.0965976,0.006560999,40.685276,0.38215208,1.0471855,0.95949024
5,2,2,18,1.0869739,0.006560999,40.690434,0.3802267,1.0425804,0.95476437
5,2,3,18,1.0773565,0.006560999,40.69564,0.37841946,1.0379578,0.9499365
5,2,4,18,1.0680149,0.006560999,40.700893,0.37712657,1.0334481,0.9453057
5,2,5,18,1.058363,0.006560999,40.706184,0.37502936,1.0287677,0.94040716
5,3,1,18,1.1140685,0.006560999,40.711525,0.38166997,1.0554944,0.9594977
5,3,2,18,1.1044188,0.006560999,40.716904,0.37945268,1.0509133,0.9547642
5,3,3,18,1.0946805,0.006560999,40.72233,0.37776792,1.0462698,0.949802
5,3,4,18,1.0845286,0.006560999,40.727776,0.37574738,1.041407,0.94461244
5,3,5,18,1.074161,0.006560999,40.73326,0.3743878,1.0364174,0.93957186
5,4,1,18,1.0468676,0.006560999,40.738777,0.37464887,1.0231655,0.92846686
5,4,2,18,1.0370176,0.006560999,40.744316,0.3690756,1.0183406,0.923508
5,4,3,18,1.0271149,0.006560999,40.749878,0.37304196,1.0134667,0.9182648
5,4,4,18,1.0174812,0.006560999,40.755447,0.36128873,1.0087028,0.9132561
5,4,5,18,1.0081106,0.006560999,40.761032,0.3655521,1.0040472,0.9083563
5,5,1,18,0.9324101,0.006560999,40.766594,0.3486555,0.96561384,0.87610906
5,5,2,18,0.92345315,0.006560999,40.772133,0.34721297,0.9609647,0.8711984
5,5,3,18,0.9143649,0.006560999,40.777706,0.36037302,0.95622426,0.866226
5,5,4,18,0.9056507,0.006560999,40.783257,0.3452113,0.9516568,0.8616024
5,5,5,18,0.89688015,0.006560999,40.788776,0.3416337,0.9470376,0.8567915
5,6,1,18,0.88398224,0.006560999,40.794273,0.34015617,0.9402033,0.848973
5,6,2,18,0.8757479,0.006560999,40.799744,0.33768848,0.935814,0.8442846
5,6,3,18,0.8674972,0.006560999,40.805183,0.33589298,0.9313953,0.83965933
5,6,4,18,0.8590375,0.006560999,40.810604,0.33530867,0.92684275,0.8349436
5,6,5,18,0.8505212,0.006560999,40.816,0.33336145,0.92223704,0.83029205
5,7,1,18,0.89465886,0.006560999,40.821396,0.34100425,0.9458641,0.85058177
5,7,2,18,0.8863515,0.006560999,40.82679,0.33919832,0.94146246,0.84588283
5,7,3,18,0.8783696,0.006560999,40.832184,0.33747438,0.9372138,0.84150344
5,7,4,18,0.8700929,0.006560999,40.837566,0.33569574,0.9327877,0.8367751
5,7,5,18,0.86201996,0.006560999,40.84294,0.33394384,0.9284503,0.83216125
5,8,1,18,0.8854794,0.006560999,40.848324,0.33748597,0.94099915,0.8422415
5,8,2,18,0.87723994,0.006560999,40.853714,0.33532697,0.9366109,0.83754146
5,8,3,18,0.8692338,0.006560999,40.8591,0.33379123,0.9323271,0.8329747
5,8,4,18,0.86068857,0.006560999,40.86449,0.33207557,0.927733,0.82862055
5,8,5,18,0.8526927,0.006560999,40.869873,0.33024862,0.92341363,0.8239848
5,9,1,18,0.8111708,0.006560999,40.875244,0.32234013,0.9006502,0.8036513
5,9,2,18,0.8036882,0.006560999,40.880596,0.32149777,0.8964866,0.79930913
5,9,3,18,0.7960685,0.006560999,40.885937,0.3194118,0.8922267,0.79467696
5,9,4,18,0.78880626,0.006560999,40.89126,0.31804186,0.88814765,0.7903484
5,9,5,18,0.7809617,0.006560999,40.89657,0.31556818,0.8837204,0.78645134
5,10,1,18,0.7259802,0.006560999,40.901836,0.30626437,0.8520447,0.7584057
5,10,2,18,0.71913075,0.006560999,40.907066,0.30480424,0.8480158,0.7541569
5,10,3,18,0.71230555,0.006560999,40.912273,0.30305764,0.843982,0.74988025
5,10,4,18,0.70564586,0.006560999,40.917442,0.3017727,0.8400273,0.7457417
5,10,5,18,0.6990724,0.006560999,40.92258,0.29947963,0.8361055,0.7416778
