# n_steps_inc = 2
# init_b = Float32[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
# n_steps_0 = 10
# target_scheme = default
# fac_pert_T = 2.0
# n_ic = 5
# n_traj = 10
# init_a = Float32[-0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1, -0.1]
# eta0 = 0.01
# julia = 1.10.10
# fac_pert_q = 0.2
# eta_decay = 0.5
# t_spinup = 31 days
# n_epochs = 5
# seed = 1234
# n_gap = 10
# created = 2026-07-11T00:15:55.458
# scheme = ConstLinearLW
ic,traj,epoch,n_steps,loss,eta,pnorm,gnorm,rmse_T,bias_T
1,1,1,10,2.6806974,0.01,28.2577,0.38226888,1.6372836,-1.603422
1,1,2,10,2.6669414,0.01,28.229744,0.38120311,1.6330773,-1.5991688
1,1,3,10,2.6532757,0.01,28.201822,0.38015813,1.6288879,-1.5949239
1,1,4,10,2.639616,0.01,28.173937,0.37911642,1.6246895,-1.5906829
1,1,5,10,2.625989,0.01,28.146082,0.37807578,1.6204903,-1.586427
1,2,1,10,2.4832356,0.01,28.118315,0.36302888,1.5758286,-1.5446888
1,2,2,10,2.4702528,0.01,28.090614,0.36201608,1.5717038,-1.540513
1,2,3,10,2.4573536,0.01,28.062979,0.361015,1.5675949,-1.5363322
1,2,4,10,2.4444609,0.01,28.0354,0.36001083,1.5634772,-1.5321556
1,2,5,10,2.4315662,0.01,28.007874,0.35903412,1.559348,-1.5279788
1,3,1,10,2.5109239,0.01,27.980354,0.3692746,1.5845895,-1.5521274
1,3,2,10,2.497582,0.01,27.952852,0.36825585,1.580374,-1.5478851
1,3,3,10,2.4843934,0.01,27.925375,0.3672419,1.5761958,-1.5436679
1,3,4,10,2.471269,0.01,27.897923,0.36623126,1.572027,-1.5394566
1,3,5,10,2.4583051,0.01,27.870502,0.3652334,1.5678983,-1.5352589
1,4,1,10,2.3751137,0.01,27.843159,0.3549806,1.5411404,-1.50895
1,4,2,10,2.3624063,0.01,27.815887,0.35395837,1.5370121,-1.5047622
1,4,3,10,2.349841,0.01,27.788683,0.35297948,1.5329192,-1.5006125
1,4,4,10,2.337185,0.01,27.761547,0.3520059,1.5287855,-1.4964422
1,4,5,10,2.3247347,0.01,27.734478,0.35102296,1.524708,-1.4923062
1,5,1,10,2.3277895,0.01,27.707458,0.352806,1.5257095,-1.4940577
1,5,2,10,2.3152733,0.01,27.68049,0.35183424,1.5216022,-1.4898896
1,5,3,10,2.3028152,0.01,27.653576,0.35083023,1.5175029,-1.4857371
1,5,4,10,2.290399,0.01,27.626715,0.34979355,1.5134064,-1.4816022
1,5,5,10,2.2781093,0.01,27.599909,0.34876126,1.5093406,-1.4774774
1,6,1,10,2.283548,0.01,27.573156,0.34910595,1.5111413,-1.4778279
1,6,2,10,2.271315,0.01,27.546453,0.3480893,1.5070883,-1.4737105
1,6,3,10,2.2590463,0.01,27.519804,0.3471272,1.5030124,-1.4695704
1,6,4,10,2.2468076,0.01,27.493212,0.34613836,1.4989355,-1.465435
1,6,5,10,2.2346578,0.01,27.466675,0.3451269,1.4948772,-1.4613146
1,7,1,10,2.169056,0.01,27.440226,0.33852324,1.4727715,-1.4410815
1,7,2,10,2.15718,0.01,27.413858,0.3375285,1.4687341,-1.4369853
1,7,3,10,2.1453571,0.01,27.387571,0.3365253,1.4647038,-1.4328972
1,7,4,10,2.1336336,0.01,27.361366,0.33552974,1.4606962,-1.4288256
1,7,5,10,2.1219456,0.01,27.33524,0.33458534,1.45669,-1.4247584
1,8,1,10,2.192885,0.01,27.309137,0.3430826,1.4808393,-1.4475018
1,8,2,10,2.1809983,0.01,27.283066,0.34220612,1.4768203,-1.4434195
1,8,3,10,2.1691139,0.01,27.25703,0.34125018,1.4727912,-1.439328
1,8,4,10,2.1572473,0.01,27.231035,0.340277,1.468757,-1.4352324
1,8,5,10,2.1454656,0.01,27.205082,0.3393093,1.4647408,-1.4311565
1,9,1,10,2.0451634,0.01,27.179234,0.32750118,1.4300921,-1.3975863
1,9,2,10,2.0338352,0.01,27.153482,0.3265771,1.4261259,-1.3935566
1,9,3,10,2.0225854,0.01,27.127832,0.3256285,1.4221762,-1.3895375
1,9,4,10,2.0114014,0.01,27.10227,0.32465866,1.4182389,-1.3855327
1,9,5,10,2.0002432,0.01,27.076801,0.32364208,1.4142995,-1.3815285
1,10,1,10,2.0895295,0.01,27.051348,0.3353953,1.4455205,-1.411401
1,10,2,10,2.0781634,0.01,27.025919,0.33443367,1.4415836,-1.4073787
1,10,3,10,2.0667164,0.01,27.000519,0.33348635,1.4376079,-1.403335
1,10,4,10,2.055238,0.01,26.975151,0.3325312,1.4336101,-1.3992969
1,10,5,10,2.0437758,0.01,26.949821,0.33157715,1.4296069,-1.3952312
2,1,1,12,2.9299853,0.005,26.936756,0.47837234,1.71172,-1.6699985
2,1,2,12,2.921555,0.005,26.923344,0.47765255,1.7092557,-1.6674974
2,1,3,12,2.9128857,0.005,26.909634,0.4768841,1.7067178,-1.664923
2,1,4,12,2.9040265,0.005,26.89567,0.47607636,1.7041204,-1.6622847
2,1,5,12,2.8949614,0.005,26.881487,0.4753143,1.7014586,-1.6595894
2,2,1,12,2.74604,0.005,26.867165,0.4556739,1.657118,-1.618103
2,2,2,12,2.7371829,0.005,26.852726,0.45486623,1.6544434,-1.6153649
2,2,3,12,2.7283106,0.005,26.838192,0.45403254,1.6517599,-1.6126544
2,2,4,12,2.7193105,0.005,26.823576,0.45321915,1.6490332,-1.6098865
2,2,5,12,2.7102318,0.005,26.808903,0.4523863,1.6462781,-1.6070884
2,3,1,12,2.7305381,0.005,26.794165,0.4564457,1.652434,-1.6130319
2,3,2,12,2.7213304,0.005,26.779383,0.45565346,1.6496456,-1.6102017
2,3,3,12,2.712029,0.005,26.764566,0.4548341,1.6468239,-1.6073424
2,3,4,12,2.7027729,0.005,26.749727,0.45403856,1.6440113,-1.604482
2,3,5,12,2.693548,0.005,26.734875,0.4532104,1.6412032,-1.6016251
2,4,1,12,2.7657428,0.005,26.71999,0.4621473,1.6630522,-1.620144
2,4,2,12,2.7562501,0.005,26.705086,0.4606285,1.6601958,-1.6172433
2,4,3,12,2.746843,0.005,26.690176,0.4598071,1.6573603,-1.614374
2,4,4,12,2.7373765,0.005,26.675264,0.45898983,1.6545019,-1.6114699
2,4,5,12,2.727985,0.005,26.66036,0.45817265,1.6516613,-1.6085782
2,5,1,12,2.576703,0.005,26.645506,0.43967906,1.6052113,-1.566881
2,5,2,12,2.5677245,0.005,26.630707,0.43880212,1.6024121,-1.5640305
2,5,3,12,2.5587971,0.005,26.615961,0.4380165,1.599624,-1.5612042
2,5,4,12,2.549891,0.005,26.60127,0.4371999,1.5968378,-1.5583576
2,5,5,12,2.540963,0.005,26.58663,0.43641213,1.5940398,-1.5555209
2,6,1,12,2.6722832,0.005,26.571999,0.45544058,1.634712,-1.5937481
2,6,2,12,2.6630466,0.005,26.557375,0.4546438,1.6318843,-1.5908782
2,6,3,12,2.653828,0.005,26.542763,0.4538147,1.6290574,-1.5880065
2,6,4,12,2.6447003,0.005,26.528175,0.4531978,1.6262535,-1.5851604
2,6,5,12,2.6354873,0.005,26.513607,0.45237824,1.6234185,-1.5822797
2,7,1,12,2.5527527,0.005,26.499088,0.43975693,1.5977336,-1.5566499
2,7,2,12,2.5438132,0.005,26.48463,0.43894818,1.5949336,-1.5538174
2,7,3,12,2.5350244,0.005,26.470222,0.43815976,1.592176,-1.5510195
2,7,4,12,2.5261962,0.005,26.455866,0.4373496,1.5894012,-1.5482069
2,7,5,12,2.5174506,0.005,26.44156,0.4365762,1.5866476,-1.545407
2,8,1,12,2.4558756,0.005,26.427326,0.42791536,1.5671234,-1.5278234
2,8,2,12,2.4475677,0.005,26.413157,0.4281725,1.5644704,-1.5251049
2,8,3,12,2.4391308,0.005,26.399052,0.42738694,1.5617716,-1.522354
2,8,4,12,2.430617,0.005,26.385004,0.42661673,1.5590436,-1.5195817
2,8,5,12,2.422267,0.005,26.371016,0.42582926,1.5563633,-1.5168514
2,9,1,12,2.528817,0.005,26.357048,0.43991965,1.5902255,-1.5482076
2,9,2,12,2.5202472,0.005,26.3431,0.43913022,1.5875287,-1.5454617
2,9,3,12,2.51164,0.005,26.32918,0.43832663,1.5848155,-1.5427213
2,9,4,12,2.5030594,0.005,26.315285,0.4376397,1.582106,-1.5399728
2,9,5,12,2.4945812,0.005,26.301416,0.4368587,1.5794244,-1.5372424
2,10,1,12,2.3560543,0.005,26.287624,0.41827697,1.5349444,-1.4960734
2,10,2,12,2.3480253,0.005,26.2739,0.41806033,1.5323268,-1.4934057
2,10,3,12,2.3398793,0.005,26.260244,0.41677392,1.5296664,-1.4907106
2,10,4,12,2.3319983,0.005,26.24665,0.41603795,1.5270882,-1.4880812
2,10,5,12,2.3240051,0.005,26.233118,0.41530535,1.5244688,-1.4854177
3,1,1,14,3.3160224,0.0025,26.22615,0.58948565,1.8209949,-1.7711798
3,1,2,14,3.310271,0.0025,26.219007,0.5888694,1.819415,-1.7695732
3,1,3,14,3.3043704,0.0025,26.211716,0.58831733,1.8177928,-1.7679234
3,1,4,14,3.2982798,0.0025,26.204288,0.5877599,1.8161167,-1.7662171
