# n_steps_inc = 2
# init_b = Float32[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
# n_steps_0 = 10
# target_scheme = default
# fac_pert_T = 2.0
# n_ic = 5
# n_traj = 10
# init_a = Float32[-0.0001, -0.0001, -0.0001, -0.0001, -0.0001, -0.0001, -0.0001, -0.0001]
# eta0 = 0.01
# julia = 1.10.10
# fac_pert_q = 0.2
# eta_decay = 0.5
# t_spinup = 31 days
# n_epochs = 5
# seed = 1234
# n_gap = 10
# created = 2026-07-11T00:16:16.005
# scheme = ConstLinearLW
ic,traj,epoch,n_steps,loss,eta,pnorm,gnorm,rmse_T,bias_T
1,1,1,10,0.4307118,0.01,2.8002887,0.14506327,0.65628636,-0.55848897
1,1,2,10,0.42601734,0.01,2.7724516,0.14416157,0.65270007,-0.5543442
1,1,3,10,0.42144194,0.01,2.744931,0.14329655,0.6491856,-0.55022436
1,1,4,10,0.4168755,0.01,2.717742,0.14243235,0.64565897,-0.5460815
1,1,5,10,0.41235366,0.01,2.6909003,0.14156191,0.6421477,-0.5419578
1,2,1,10,0.37732345,0.01,2.6645129,0.13170694,0.6142666,-0.51322955
1,2,2,10,0.37317443,0.01,2.6385634,0.13087788,0.61088,-0.5091873
1,2,3,10,0.36912352,0.01,2.6130462,0.13007219,0.6075554,-0.5051966
1,2,4,10,0.3650909,0.01,2.5879636,0.12924938,0.60422754,-0.501187
1,2,5,10,0.36107627,0.01,2.5633204,0.12844162,0.60089624,-0.49719465
1,3,1,10,0.37625316,0.01,2.539052,0.13354774,0.6133948,-0.50990456
1,3,2,10,0.3724448,0.01,2.5151846,0.13271365,0.61028254,-0.5058825
1,3,3,10,0.36829862,0.01,2.4917433,0.13186555,0.60687613,-0.5018515
1,3,4,10,0.36424726,0.01,2.468749,0.13103476,0.60352904,-0.4978475
1,3,5,10,0.36024427,0.01,2.4462218,0.13020425,0.6002035,-0.49385974
1,4,1,10,0.34391758,0.01,2.4242187,0.12503214,0.58644485,-0.4781234
1,4,2,10,0.34011048,0.01,2.4027483,0.12422271,0.5831899,-0.47419295
1,4,3,10,0.33630884,0.01,2.3818173,0.12343355,0.5799214,-0.4702644
1,4,4,10,0.3325836,0.01,2.3614345,0.122644864,0.5767006,-0.46637774
1,4,5,10,0.3289383,0.01,2.3416073,0.12184807,0.57353145,-0.46253914
1,5,1,10,0.32230684,0.01,2.3223262,0.12176379,0.5677208,-0.46087787
1,5,2,10,0.31873038,0.01,2.3036025,0.1209903,0.56456214,-0.45708147
1,5,3,10,0.31512547,0.01,2.285445,0.12018971,0.56136036,-0.45329425
1,5,4,10,0.3115412,0.01,2.2678623,0.11941561,0.55815876,-0.44948265
1,5,5,10,0.30807015,0.01,2.2508621,0.11865243,0.55504066,-0.4457296
1,6,1,10,0.31012365,0.01,2.2344387,0.11890552,0.55688745,-0.4459131
1,6,2,10,0.30667302,0.01,2.2185998,0.11813518,0.5537807,-0.44221392
1,6,3,10,0.30321,0.01,2.2033527,0.11736434,0.55064505,-0.43850118
1,6,4,10,0.29968402,0.01,2.1887026,0.116601944,0.54743403,-0.43475708
1,6,5,10,0.29634446,0.01,2.1746545,0.11585265,0.5443753,-0.4311376
1,7,1,10,0.28191394,0.01,2.1612394,0.111926645,0.5309557,-0.41646734
1,7,2,10,0.27865124,0.01,2.1484535,0.11117962,0.5278743,-0.4128617
1,7,3,10,0.27554518,0.01,2.136292,0.11044876,0.524924,-0.40935376
1,7,4,10,0.2724718,0.01,2.1247506,0.109712854,0.5219883,-0.40587524
1,7,5,10,0.269425,0.01,2.1138246,0.108977064,0.5190617,-0.40243614
1,8,1,10,0.2810743,0.01,2.1034675,0.11372757,0.5301644,-0.41693854
1,8,2,10,0.2779899,0.01,2.0936852,0.11300594,0.5272475,-0.41358393
1,8,3,10,0.2748668,0.01,2.0844812,0.112269014,0.5242774,-0.41021976
1,8,4,10,0.2717292,0.01,2.075858,0.11153321,0.52127653,-0.40687022
1,8,5,10,0.2686842,0.01,2.0678167,0.110796005,0.51834756,-0.40356398
1,9,1,10,0.25104743,0.01,2.060384,0.10414425,0.50104636,-0.38075796
1,9,2,10,0.248281,0.01,2.0535474,0.10344632,0.49827805,-0.3775636
1,9,3,10,0.24553245,0.01,2.0472953,0.10276008,0.4955123,-0.37439463
1,9,4,10,0.24280573,0.01,2.041615,0.10206774,0.4927532,-0.37126565
1,9,5,10,0.24014123,0.01,2.0364962,0.10138185,0.49004206,-0.36817694
1,10,1,10,0.2535356,0.01,2.0319045,0.10712841,0.5035232,-0.3860985
1,10,2,10,0.25073332,0.01,2.0278404,0.10643722,0.5007328,-0.38305858
1,10,3,10,0.24794257,0.01,2.0243027,0.10574111,0.4979383,-0.3800162
1,10,4,10,0.245165,0.01,2.021289,0.10504064,0.4951414,-0.376984
1,10,5,10,0.24247877,0.01,2.018796,0.10435742,0.49242133,-0.37402585
2,1,1,12,0.34571508,0.005,2.0177605,0.14949647,0.5879754,-0.449855
2,1,2,12,0.34365493,0.005,2.0168877,0.14896874,0.58622086,-0.4480415
2,1,3,12,0.34160337,0.005,2.016185,0.14844498,0.5844684,-0.44621512
2,1,4,12,0.33940357,0.005,2.0156598,0.14785926,0.58258355,-0.44432735
2,1,5,12,0.33725658,0.005,2.0153167,0.14728987,0.58073795,-0.442464
2,2,1,12,0.3137193,0.005,2.015152,0.13832538,0.5601065,-0.41857752
2,2,2,12,0.31163335,0.005,2.0151665,0.13774808,0.5582413,-0.41669953
2,2,3,12,0.30960688,0.005,2.0153599,0.1372177,0.5564233,-0.41484246
2,2,4,12,0.30752176,0.005,2.0157316,0.13665569,0.5545465,-0.41295528
2,2,5,12,0.30549818,0.005,2.0162804,0.13609181,0.5527189,-0.41109312
2,3,1,12,0.30382296,0.005,2.0170043,0.13719775,0.5512014,-0.41326535
2,3,2,12,0.30171418,0.005,2.017902,0.13663721,0.5492852,-0.41137132
2,3,3,12,0.299628,0.005,2.0189712,0.13608187,0.54738283,-0.4094592
2,3,4,12,0.29760602,0.005,2.0202103,0.13550965,0.54553276,-0.40761527
2,3,5,12,0.29551154,0.005,2.021616,0.13492902,0.54360974,-0.40572754
2,4,1,12,0.30992365,0.005,2.023189,0.13935265,0.55670786,-0.4180394
2,4,2,12,0.30783617,0.005,2.024928,0.13877192,0.55482984,-0.41619357
2,4,3,12,0.30570096,0.005,2.0268312,0.13828231,0.5529023,-0.41430944
2,4,4,12,0.3034497,0.005,2.0288954,0.13760133,0.55086267,-0.41237086
2,4,5,12,0.30137315,0.005,2.0311184,0.13702852,0.54897463,-0.41050804
2,5,1,12,0.27585167,0.005,2.0334725,0.12706605,0.5252158,-0.38374162
2,5,2,12,0.2738767,0.005,2.035954,0.12650321,0.5233323,-0.38188386
2,5,3,12,0.27196977,0.005,2.038559,0.1259563,0.5215072,-0.3800314
2,5,4,12,0.27006376,0.005,2.0412843,0.12539585,0.51967657,-0.37820154
2,5,5,12,0.26821488,0.005,2.0441265,0.12485202,0.5178947,-0.37637758
2,6,1,12,0.28729123,0.005,2.0471075,0.13351314,0.53599554,-0.39994198
2,6,2,12,0.2852836,0.005,2.050225,0.1329753,0.5341195,-0.3981062
2,6,3,12,0.28329384,0.005,2.053476,0.13242526,0.53225356,-0.39626643
2,6,4,12,0.2813394,0.005,2.0568583,0.13186598,0.5304144,-0.39447737
2,6,5,12,0.2793651,0.005,2.060369,0.13131176,0.52854997,-0.39264286
2,7,1,12,0.26650688,0.005,2.0639844,0.12606798,0.51624304,-0.37803063
