# act = leakyrelu
# n_steps_inc = 5
# n_in = 8
# n_steps_0 = 10
# target_scheme = OneBandLongwave
# fac_pert_T = 2.0
# width = 128
# n_ic = 5
# n_traj = 10
# eta0 = 0.001
# julia = 1.10.10
# n_out = 16
# eta_decay = 0.5
# fac_pert_q = 0.2
# t_spinup = 31 days
# n_epochs = 5
# seed = 1234
# n_gap = 25
# created = 2026-07-11T00:16:20.233
# scheme = NeuralLinearLW
# n_hidden = 1
ic,traj,epoch,n_steps,loss,eta,pnorm,gnorm,rmse_T,bias_T
1,1,1,10,0.30919263,0.001,10.378166,0.8226249,0.5560509,-0.43413267
1,1,2,10,0.2647887,0.001,10.373229,0.75663984,0.5145762,-0.39970183
1,1,3,10,0.22502677,0.001,10.37012,0.69509244,0.47436985,-0.36449766
1,1,4,10,0.18882066,0.001,10.368652,0.638894,0.434535,-0.32803363
1,1,5,10,0.1570408,0.001,10.368655,0.58178437,0.39628375,-0.29081157
1,2,1,10,0.12835062,0.001,10.369856,0.5103972,0.35826054,-0.25321373
1,2,2,10,0.10458775,0.001,10.372038,0.44790897,0.3234003,-0.21456602
1,2,3,10,0.084558345,0.001,10.374804,0.38489643,0.2907892,-0.17547238
1,2,4,10,0.06839353,0.001,10.3777,0.32302856,0.26152158,-0.1361758
1,2,5,10,0.055954188,0.001,10.380351,0.26448736,0.23654638,-0.09735416
1,3,1,10,0.04704578,0.001,10.382376,0.21796371,0.2169004,-0.0621597
1,3,2,10,0.04121419,0.001,10.383407,0.19271529,0.20301278,-0.02796539
1,3,3,10,0.037869778,0.001,10.383102,0.19237435,0.19460158,0.0024585424
1,3,4,10,0.036152467,0.001,10.381141,0.20924646,0.19013803,0.028151926
1,3,5,10,0.035385605,0.001,10.377327,0.23100916,0.18811062,0.048411466
1,4,1,10,0.03461724,0.001,10.371675,0.23885879,0.18605709,0.059559178
1,4,2,10,0.033924308,0.001,10.364246,0.24520274,0.18418552,0.067887
1,4,3,10,0.03266008,0.001,10.355195,0.24159488,0.180721,0.07074982
1,4,4,10,0.031008521,0.001,10.344731,0.22911707,0.17609237,0.068822876
1,4,5,10,0.02916115,0.001,10.333098,0.2091887,0.17076635,0.06295935
1,5,1,10,0.026745262,0.001,10.320574,0.17470698,0.16353978,0.05058899
1,5,2,10,0.024988174,0.001,10.307389,0.14849746,0.15807648,0.039756443
1,5,3,10,0.023612324,0.001,10.293756,0.12459553,0.15366302,0.028040407
1,5,4,10,0.022479577,0.001,10.279875,0.10443042,0.14993191,0.01591467
1,5,5,10,0.021711301,0.001,10.2659235,0.09087307,0.14734755,0.0041804397
1,6,1,10,0.021214515,0.001,10.252072,0.08491002,0.14565204,-0.008815845
1,6,2,10,0.020893518,0.001,10.238425,0.086376905,0.1445459,-0.018137785
1,6,3,10,0.020663291,0.001,10.225065,0.09009222,0.14374731,-0.025985414
1,6,4,10,0.020428862,0.001,10.212055,0.0935677,0.14292957,-0.032117657
1,6,5,10,0.02016813,0.001,10.199432,0.09554239,0.14201453,-0.036534864
1,7,1,10,0.022663537,0.001,10.187218,0.09849509,0.15054414,-0.042256262
1,7,2,10,0.022278754,0.001,10.175409,0.09562576,0.14926068,-0.04310274
1,7,3,10,0.021860905,0.001,10.163992,0.090354785,0.14785434,-0.042341277
1,7,4,10,0.021347152,0.001,10.152938,0.083178446,0.14610665,-0.040201634
1,7,5,10,0.020816317,0.001,10.142213,0.074798584,0.14427862,-0.036935497
1,8,1,10,0.02055422,0.001,10.131802,0.069166705,0.14336742,-0.03389807
1,8,2,10,0.020078987,0.001,10.121664,0.059457954,0.14170034,-0.029164897
1,8,3,10,0.019654375,0.001,10.111744,0.050202798,0.14019406,-0.023932323
1,8,4,10,0.01930292,0.001,10.101995,0.042749647,0.13893494,-0.018566428
1,8,5,10,0.018991247,0.001,10.092366,0.038457356,0.13780874,-0.013301188
1,9,1,10,0.01989854,0.001,10.082827,0.039571255,0.14106219,-0.009987568
1,9,2,10,0.019649291,0.001,10.073339,0.038854215,0.14017592,-0.005643335
1,9,3,10,0.019447526,0.001,10.063876,0.039554242,0.13945438,-0.0020708563
1,9,4,10,0.019284224,0.001,10.054425,0.040814865,0.13886765,0.00067204295
1,9,5,10,0.01908767,0.001,10.044985,0.041319847,0.13815814,0.0024603112
1,10,1,10,0.019692143,0.001,10.035574,0.038667884,0.14032869,0.002314237
1,10,2,10,0.019465629,0.001,10.026218,0.037225235,0.13951927,0.0023624613
1,10,3,10,0.019237556,0.001,10.016946,0.03518038,0.13869952,0.0017480875
1,10,4,10,0.018987354,0.001,10.007792,0.032137066,0.13779461,0.00048667975
1,10,5,10,0.018753892,0.001,9.998801,0.028878875,0.13694485,-0.0013892741
2,1,1,15,0.029004896,0.0005,9.993616,0.24339609,0.17030823,0.04522976
2,1,2,15,0.027917018,0.0005,9.98793,0.22315532,0.16708386,0.040040206
2,1,3,15,0.026658503,0.0005,9.981934,0.19337861,0.16327432,0.03204554
2,1,4,15,0.02521487,0.0005,9.975793,0.15820049,0.1587919,0.022584429
2,1,5,15,0.02381938,0.0005,9.969656,0.12213032,0.15433529,0.012365078
2,2,1,15,0.024069713,0.0005,9.963664,0.0718735,0.15514417,-9.745058e-5
2,2,2,15,0.023435907,0.0005,9.957911,0.05409552,0.15308791,-0.0097393375
2,2,3,15,0.023198044,0.0005,9.952458,0.056868076,0.15230905,-0.017778885
2,2,4,15,0.023136878,0.0005,9.947358,0.07266815,0.15210812,-0.024331858
2,2,5,15,0.023114713,0.0005,9.942629,0.08613953,0.15203524,-0.028543524
2,3,1,15,0.029336179,0.0005,9.938216,0.08533781,0.17127807,-0.025750127
2,3,2,15,0.0293441,0.0005,9.934109,0.09058776,0.1713012,-0.026433311
2,3,3,15,0.029616933,0.0005,9.930275,0.091610305,0.17209572,-0.025596028
2,3,4,15,0.029435497,0.0005,9.926685,0.090381436,0.17156777,-0.023937851
2,3,5,15,0.029119013,0.0005,9.923299,0.08594339,0.17064294,-0.021199197
2,4,1,15,0.03429935,0.0005,9.920048,0.07912327,0.18520084,-0.015440578
2,4,2,15,0.03395238,0.0005,9.916896,0.073121555,0.18426172,-0.01194512
2,4,3,15,0.033613667,0.0005,9.913809,0.06634657,0.1833403,-0.008535847
2,4,4,15,0.033230796,0.0005,9.91076,0.06198018,0.18229316,-0.0055140303
2,4,5,15,0.032815013,0.0005,9.907806,0.06883432,0.18114914,-0.0028435334
2,5,1,15,0.032255907,0.0005,9.9049225,0.05999719,0.1795993,-0.0059034964
2,5,2,15,0.031883363,0.0005,9.90209,0.054499056,0.17855912,-0.003803654
2,5,3,15,0.031448778,0.0005,9.899302,0.04933408,0.17733803,-0.0022975681
2,5,4,15,0.030777542,0.0005,9.896555,0.04472641,0.17543529,-0.0013649024
2,5,5,15,0.030238599,0.0005,9.893847,0.04075922,0.1738925,-0.0008594592
2,6,1,15,0.025098536,0.0005,9.891266,0.04322686,0.15842518,-0.0110015245
2,6,2,15,0.024929738,0.0005,9.88879,0.039429013,0.15789154,-0.01060443
2,6,3,15,0.024617333,0.0005,9.886403,0.03582081,0.15689912,-0.009957187
2,6,4,15,0.024423378,0.0005,9.88409,0.033328176,0.1562798,-0.009197451
2,6,5,15,0.024150372,0.0005,9.881829,0.030890364,0.1554039,-0.008256715
2,7,1,15,0.025879031,0.0005,9.879775,0.06629672,0.16086961,-0.021037169
2,7,2,15,0.02569562,0.0005,9.877881,0.05899065,0.16029854,-0.01905091
2,7,3,15,0.025572447,0.0005,9.876092,0.049732562,0.15991387,-0.016253473
2,7,4,15,0.025292588,0.0005,9.8743515,0.03907621,0.15903644,-0.012664499
2,7,5,15,0.025094245,0.0005,9.872603,0.03165168,0.15841164,-0.0088217845
2,8,1,15,0.023950394,0.0005,9.87092,0.05282913,0.15475915,-0.016203083
2,8,2,15,0.023703558,0.0005,9.869232,0.0424482,0.1539596,-0.011722039
2,8,3,15,0.023340562,0.0005,9.867479,0.03614009,0.15277618,-0.0073940773
2,8,4,15,0.023168243,0.0005,9.865616,0.036547177,0.15221117,-0.0033351225
2,8,5,15,0.023164833,0.0005,9.863592,0.040226113,0.15219998,0.00012408603
2,9,1,15,0.020167712,0.0005,9.861554,0.044653323,0.14201307,-0.009037972
2,9,2,15,0.01948618,0.0005,9.85936,0.051178582,0.1395929,-0.0061798613
2,9,3,15,0.019219736,0.0005,9.857003,0.048670284,0.13863526,-0.004036795
2,9,4,15,0.018953677,0.0005,9.85458,0.036807887,0.13767235,-0.0022555229
2,9,5,15,0.018642113,0.0005,9.85209,0.036604054,0.13653612,-0.0010794618
2,10,1,15,0.016641472,0.0005,9.849654,0.035364717,0.12900183,-0.0053327144
2,10,2,15,0.016224379,0.0005,9.847262,0.033236876,0.12737495,-0.0044024587
2,10,3,15,0.015904069,0.0005,9.844913,0.031229634,0.12611133,-0.003635837
2,10,4,15,0.015603291,0.0005,9.842598,0.029080212,0.12491313,-0.0029337099
2,10,5,15,0.015253864,0.0005,9.840317,0.02730248,0.12350654,-0.0022580437
3,1,1,20,0.036021892,0.00025,9.838538,0.3433563,0.18979435,0.06512733
3,1,2,20,0.034985863,0.00025,9.83625,0.3202245,0.18704508,0.060371052
3,1,3,20,0.033284307,0.00025,9.833605,0.2772807,0.18243986,0.051536024
3,1,4,20,0.031521026,0.00025,9.830752,0.22040741,0.17754161,0.03954531
3,1,5,20,0.030201305,0.00025,9.827834,0.15788153,0.17378522,0.02606797
3,2,1,20,0.038345356,0.00025,9.824834,0.16964877,0.1958197,0.027674146
3,2,2,20,0.037065618,0.00025,9.821869,0.10680838,0.19252433,0.013275016
3,2,3,20,0.03600451,0.00025,9.819044,0.058999408,0.18974854,-0.00104077
3,2,4,20,0.035752427,0.00025,9.81644,0.064211674,0.18908311,-0.014248757
3,2,5,20,0.036053963,0.00025,9.814111,0.10243298,0.1898788,-0.025374306
3,3,1,20,0.044558544,0.00025,9.8121,0.14421082,0.21108894,-0.031230852
3,3,2,20,0.04465121,0.00025,9.810396,0.14941807,0.21130833,-0.03717727
3,3,3,20,0.044682533,0.00025,9.808978,0.16394293,0.21138243,-0.04134523
3,3,4,20,0.044235274,0.00025,9.807972,0.2713623,0.21032183,-0.043139238
3,3,5,20,0.043783966,0.00025,9.807247,0.1746219,0.20924619,-0.041685782
3,4,1,20,0.042890534,0.00025,9.806912,0.2682924,0.2071003,-0.06390489
3,4,2,20,0.04174361,0.00025,9.806962,0.2522665,0.20431253,-0.057276495
3,4,3,20,0.04054661,0.00025,9.807246,0.19788028,0.2013619,-0.047555923
3,4,4,20,0.03948297,0.00025,9.807673,0.14473963,0.19870321,-0.03580469
3,4,5,20,0.038635347,0.00025,9.8082,0.12005433,0.19655876,-0.023455447
3,5,1,20,0.030173639,0.00025,9.808883,0.18119211,0.17370561,-0.035496492
3,5,2,20,0.029186629,0.00025,9.809616,0.1351156,0.17084095,-0.022238065
3,5,3,20,0.028542327,0.00025,9.810291,0.09863463,0.16894475,-0.008764872
3,5,4,20,0.028081391,0.00025,9.810807,0.08804385,0.16757503,0.0039168447
3,5,5,20,0.027931526,0.00025,9.811087,0.10352071,0.16712728,0.014794643
3,6,1,20,0.045239516,0.00025,9.810794,0.24716696,0.21269582,0.045790263
3,6,2,20,0.045506295,0.00025,9.809983,0.25460488,0.21332204,0.050165568
3,6,3,20,0.045181107,0.00025,9.808699,0.25759876,0.21255848,0.050350845
3,6,4,20,0.0445212,0.00025,9.807032,0.2382693,0.21100047,0.04689912
3,6,5,20,0.043402094,0.00025,9.805085,0.20736817,0.20833169,0.040477812
3,7,1,20,0.04423081,0.00025,9.803005,0.18028376,0.21031122,0.028947644
3,7,2,20,0.043593213,0.00025,9.800883,0.14449961,0.20878987,0.01917413
3,7,3,20,0.04291831,0.00025,9.798811,0.11258527,0.20716734,0.008970578
3,7,4,20,0.041989222,0.00025,9.796867,0.094938666,0.20491272,-0.0011773434
3,7,5,20,0.04159674,0.00025,9.795115,0.09270424,0.20395279,-0.010274224
3,8,1,20,0.037773985,0.00025,9.793791,0.18765588,0.19435531,-0.041033912
3,8,2,20,0.03823169,0.00025,9.79288,0.20520261,0.19552925,-0.045779377
3,8,3,20,0.03812765,0.00025,9.792345,0.2072097,0.19526303,-0.04739034
3,8,4,20,0.03804476,0.00025,9.792131,0.19058955,0.19505066,-0.046343375
3,8,5,20,0.037512783,0.00025,9.79219,0.18120803,0.19368216,-0.04291758
3,9,1,20,0.030322919,0.00025,9.792481,0.23198755,0.17413478,-0.055202466
3,9,2,20,0.029406015,0.00025,9.793062,0.20717193,0.17148182,-0.047981314
3,9,3,20,0.028440608,0.00025,9.793837,0.17001791,0.16864343,-0.038711727
3,9,4,20,0.027586274,0.00025,9.794694,0.12953727,0.16609116,-0.028319456
3,9,5,20,0.0269458,0.00025,9.795499,0.0934378,0.16415176,-0.017547786
3,10,1,20,0.03538164,0.00025,9.795956,0.13668774,0.18810008,0.015162837
3,10,2,20,0.036076434,0.00025,9.796018,0.16508946,0.18993798,0.023215096
